Order_ID,Order_Date,Shipping_Date,Aging,Ship_Mode,Product_Category,Product
FA-1912-12651,2022-06-27,2022-07-17,20,Standard Class,Fashion,Suits
FA-1968-90652,2014-03-02,2014-03-08,6,First Class,Fashion,Shirts
FA-1981-73614,2017-06-05,2017-06-09,4,First Class,Fashion,Running Shoes
HF-1985-50628,2016-07-29,2016-08-26,28,Standard Class,Home & Furniture,Umbrella
HF-1973-74049,2015-06-12,2015-07-11,29,First Class,Home & Furniture,Bed Sheets
HF-1976-83289,2013-10-29,2013-11-19,21,Standard Class,Home & Furniture,Dining Tables
AU-2019-14950,2023-01-01,2023-01-03,2,Standard Class,Auto & Accessories,Car Media Players
FA-1906-79228,2010-09-19,2010-10-11,22,Standard Class,Fashion,Sports Wear
AU-1957-15088,2020-07-27,2020-08-24,28,First Class,Auto & Accessories,Car Seat Covers
HF-1998-99010,2020-03-22,2020-04-16,25,First Class,Home & Furniture,Bed Sheets
FA-1929-35908,2019-12-12,2020-01-05,24,Standard Class,Fashion,Shirts
FA-2016-55072,2019-02-25,2019-02-28,3,First Class,Fashion,Suits
AU-1960-18726,2012-03-14,2012-03-25,11,Standard Class,Auto & Accessories,Car Body Covers
EL-1968-96374,2017-05-22,2017-06-18,27,Standard Class,Electronics,Tablet
FA-1955-71165,2023-07-01,2023-07-02,1,First Class,Fashion,Sneakers
EL-2014-62074,2014-01-29,2014-02-10,12,First Class,Electronics,Mixer/Juicer
HF-2008-34562,2021-08-17,2021-09-03,17,First Class,Home & Furniture,Sofas
EL-1992-20769,2018-05-01,2018-05-15,14,Standard Class,Electronics,Mouse
AU-2019-01389,2014-05-18,2014-06-16,29,Standard Class,Auto & Accessories,Bike Tyres
EL-2003-37295,2019-07-21,2019-08-06,16,Standard Class,Electronics,Mixer/Juicer
HF-1937-01839,2012-11-26,2012-11-27,1,First Class,Home & Furniture,Sofas
EL-1901-25503,2013-11-07,2013-11-30,23,Standard Class,Electronics,Watch
EL-1941-17078,2011-09-14,2011-10-06,22,First Class,Electronics,Mixer/Juicer
AU-1916-56239,2021-05-13,2021-06-04,22,First Class,Auto & Accessories,Car Media Players
FA-1965-47823,2023-05-07,2023-05-27,20,First Class,Fashion,T-Shirts
FA-1976-72458,2010-02-21,2010-03-09,16,Standard Class,Fashion,T-Shirts
AU-1904-99917,2012-05-29,2012-06-21,23,Standard Class,Auto & Accessories,Bike Tyres
FA-1984-24068,2023-05-12,2023-06-11,30,Standard Class,Fashion,Sneakers
AU-2016-48048,2023-07-27,2023-08-17,21,First Class,Auto & Accessories,Car Speakers
EL-1943-43700,2015-02-16,2015-02-28,12,First Class,Electronics,Samsung Mobile
AU-2010-17278,2017-12-13,2018-01-09,27,Standard Class,Auto & Accessories,Bike Tyres
HF-1944-23414,2015-09-19,2015-09-26,7,First Class,Home & Furniture,Bed Sheets
AU-1976-73394,2017-05-27,2017-06-20,24,First Class,Auto & Accessories,Bike Tyres
FA-1948-93620,2012-03-14,2012-03-19,5,Standard Class,Fashion,Sneakers
FA-1977-41426,2012-12-10,2012-12-13,3,First Class,Fashion,Suits
HF-1970-98779,2014-10-02,2014-10-04,2,Standard Class,Home & Furniture,Bed Sheets
FA-1945-11366,2013-04-09,2013-04-11,2,Standard Class,Fashion,Shirts
AU-1933-46587,2023-05-04,2023-06-01,28,First Class,Auto & Accessories,Car Body Covers
FA-1923-55057,2012-02-13,2012-02-15,2,Standard Class,Fashion,Sneakers
EL-1977-13974,2014-10-24,2014-11-08,15,Standard Class,Electronics,Keyboard
HF-2017-32169,2022-05-23,2022-06-21,29,First Class,Home & Furniture,Curtains
AU-2000-45315,2017-10-22,2017-11-11,20,First Class,Auto & Accessories,Tyre
FA-1980-48933,2020-02-28,2020-03-24,25,First Class,Fashion,T-Shirts
HF-1943-58871,2017-04-26,2017-04-28,2,Standard Class,Home & Furniture,Curtains
EL-1908-55273,2019-01-16,2019-01-18,2,First Class,Electronics,Apple Laptop
FA-1966-90910,2015-05-24,2015-05-28,4,First Class,Fashion,Sports Wear
HF-1903-20203,2023-03-01,2023-03-09,8,Standard Class,Home & Furniture,Beds
HF-1911-89228,2014-06-15,2014-06-28,13,First Class,Home & Furniture,Beds
EL-2023-97770,2017-06-26,2017-06-27,1,First Class,Electronics,Fans
EL-2020-53854,2014-03-22,2014-04-19,28,Standard Class,Electronics,Iron
HF-2007-27093,2020-12-17,2021-01-16,30,First Class,Home & Furniture,Towels
EL-1991-27519,2015-03-20,2015-04-03,14,First Class,Electronics,Keyboard
HF-1984-25106,2018-10-28,2018-11-08,11,Standard Class,Home & Furniture,Beds
HF-1943-93022,2017-08-22,2017-08-25,3,Standard Class,Home & Furniture,Shoe Rack
AU-1920-40244,2022-10-16,2022-10-22,6,First Class,Auto & Accessories,Car Seat Covers
FA-1944-95346,2015-02-01,2015-02-15,14,Standard Class,Fashion,Sports Wear
AU-1952-00237,2010-10-30,2010-11-16,17,Standard Class,Auto & Accessories,Car Pillow & Neck Rest
FA-1964-11678,2014-03-31,2014-04-23,23,First Class,Fashion,Formal Shoes
EL-2000-07607,2023-06-17,2023-07-05,18,First Class,Electronics,Fans
HF-1993-37780,2016-03-24,2016-03-28,4,Standard Class,Home & Furniture,Dining Tables
AU-2008-60562,2018-08-27,2018-09-05,9,First Class,Auto & Accessories,Car Media Players
HF-2010-92350,2014-08-23,2014-09-01,9,Standard Class,Home & Furniture,Beds
EL-1950-69651,2022-08-19,2022-08-25,6,Standard Class,Electronics,Samsung Mobile
HF-2017-98364,2022-11-14,2022-12-12,28,First Class,Home & Furniture,Towels
AU-1987-08346,2023-01-31,2023-02-01,1,First Class,Auto & Accessories,Car & Bike Care
EL-2005-11177,2015-01-24,2015-01-26,2,First Class,Electronics,Iron
AU-2007-00302,2022-06-13,2022-07-12,29,First Class,Auto & Accessories,Car Mat
HF-2006-64016,2014-02-18,2014-03-15,25,Standard Class,Home & Furniture,Beds
AU-1953-39048,2013-12-09,2014-01-04,26,Standard Class,Auto & Accessories,Car Body Covers
FA-2008-57047,2014-10-06,2014-10-18,12,First Class,Fashion,Shirts
AU-2004-08511,2018-12-11,2019-01-01,21,First Class,Auto & Accessories,Bike Tyres
HF-1993-93203,2022-07-09,2022-07-17,8,Standard Class,Home & Furniture,Umbrella
EL-2023-16121,2020-10-24,2020-11-08,15,Standard Class,Electronics,Watch
AU-1974-74722,2019-12-02,2019-12-12,10,First Class,Auto & Accessories,Tyre
EL-1911-07690,2010-11-13,2010-12-04,21,Standard Class,Electronics,Keyboard
EL-1906-67807,2016-06-12,2016-06-13,1,First Class,Electronics,LED
HF-1983-71052,2018-01-08,2018-01-21,13,First Class,Home & Furniture,Towels
FA-1980-05083,2015-09-03,2015-09-23,20,First Class,Fashion,Shirts
EL-1998-66363,2013-05-06,2013-05-20,14,Standard Class,Electronics,Watch
AU-1950-36528,2017-11-06,2017-11-10,4,First Class,Auto & Accessories,Car & Bike Care
FA-1987-73864,2022-06-03,2022-06-20,17,First Class,Fashion,Casual Shoes
EL-1960-73553,2017-03-08,2017-04-02,25,First Class,Electronics,LED
AU-1970-11565,2021-05-01,2021-05-29,28,Standard Class,Auto & Accessories,Tyre
EL-1948-07935,2016-06-12,2016-06-16,4,First Class,Electronics,Fans
EL-1933-47215,2011-10-08,2011-10-12,4,First Class,Electronics,LED
EL-1920-15075,2022-07-09,2022-07-20,11,First Class,Electronics,Tablet
EL-2009-32532,2018-12-13,2019-01-02,20,First Class,Electronics,Fans
AU-1952-30469,2020-06-20,2020-07-01,11,Standard Class,Auto & Accessories,Car Speakers
EL-1975-95618,2023-06-02,2023-06-27,25,Standard Class,Electronics,Fans
EL-2017-37754,2016-10-05,2016-10-23,18,Standard Class,Electronics,Samsung Mobile
HF-1974-76829,2014-07-12,2014-08-03,22,First Class,Home & Furniture,Shoe Rack
EL-1934-69688,2022-07-30,2022-08-03,4,First Class,Electronics,Tablet
EL-1995-14432,2010-10-18,2010-11-16,29,First Class,Electronics,Keyboard
AU-1903-53367,2015-01-23,2015-02-20,28,First Class,Auto & Accessories,Car Media Players
AU-2024-87204,2018-01-20,2018-02-12,23,First Class,Auto & Accessories,Bike Tyres
AU-2016-40808,2020-09-27,2020-10-24,27,First Class,Auto & Accessories,Tyre
FA-1945-10701,2012-11-21,2012-11-29,8,Standard Class,Fashion,Shirts
HF-1937-00517,2016-10-02,2016-10-15,13,Standard Class,Home & Furniture,Beds
AU-1961-68195,2010-07-18,2010-08-13,26,First Class,Auto & Accessories,Car Media Players
AU-1953-33408,2013-02-15,2013-03-10,23,First Class,Auto & Accessories,Car Mat
HF-1975-68658,2012-11-28,2012-12-04,6,First Class,Home & Furniture,Bed Sheets
AU-2020-65294,2017-07-26,2017-07-27,1,Standard Class,Auto & Accessories,Tyre
HF-1978-99958,2018-05-09,2018-05-27,18,First Class,Home & Furniture,Shoe Rack
HF-1946-67280,2011-04-12,2011-04-28,16,First Class,Home & Furniture,Dining Tables
AU-1914-19693,2015-08-13,2015-08-16,3,Standard Class,Auto & Accessories,Car Seat Covers
HF-1916-62544,2010-06-14,2010-06-18,4,First Class,Home & Furniture,Bed Sheets
HF-1969-62409,2023-09-01,2023-09-24,23,Standard Class,Home & Furniture,Beds
HF-1992-25408,2012-03-25,2012-04-16,22,First Class,Home & Furniture,Dinner Crockery
AU-1918-47765,2015-08-08,2015-08-12,4,Standard Class,Auto & Accessories,Car Speakers
AU-1932-03273,2010-01-31,2010-02-01,1,First Class,Auto & Accessories,Tyre
EL-2015-08871,2013-05-12,2013-05-16,4,Standard Class,Electronics,Keyboard
FA-1908-77154,2014-06-15,2014-06-20,5,First Class,Fashion,Casual Shoes
AU-1959-39518,2014-08-01,2014-08-28,27,Standard Class,Auto & Accessories,Car Seat Covers
AU-2008-58771,2017-09-27,2017-10-01,4,Standard Class,Auto & Accessories,Bike Tyres
AU-2024-35813,2022-08-18,2022-08-27,9,Standard Class,Auto & Accessories,Car Media Players
FA-1992-54542,2021-07-28,2021-08-22,25,First Class,Fashion,Formal Shoes
HF-1908-99472,2018-01-03,2018-01-30,27,First Class,Home & Furniture,Sofas
EL-1919-53350,2012-04-15,2012-05-05,20,Standard Class,Electronics,Mixer/Juicer
FA-1925-93104,2013-05-12,2013-06-10,29,Standard Class,Fashion,Casual Shoes
HF-1941-96629,2022-08-30,2022-09-26,27,First Class,Home & Furniture,Shoe Rack
AU-1997-17898,2020-02-25,2020-03-03,7,Standard Class,Auto & Accessories,Car Body Covers
EL-1970-37232,2018-07-27,2018-08-10,14,First Class,Electronics,Tablet
AU-2001-75325,2013-08-24,2013-09-22,29,First Class,Auto & Accessories,Car Seat Covers
FA-1947-69342,2020-01-19,2020-01-25,6,Standard Class,Fashion,Casual Shoes
AU-1993-39820,2010-06-30,2010-07-06,6,First Class,Auto & Accessories,Car & Bike Care
HF-2003-06778,2019-11-25,2019-12-13,18,First Class,Home & Furniture,Curtains
EL-2020-28162,2010-01-31,2010-02-15,15,Standard Class,Electronics,LCD
FA-1961-81036,2020-06-11,2020-07-09,28,First Class,Fashion,Formal Shoes
FA-1987-13422,2017-08-23,2017-09-05,13,First Class,Fashion,Running Shoes
HF-1904-37157,2012-05-07,2012-06-03,27,First Class,Home & Furniture,Umbrella
EL-2006-83637,2018-11-27,2018-11-28,1,Standard Class,Electronics,LED
FA-1921-04713,2016-12-30,2017-01-12,13,First Class,Fashion,Shirts
AU-1963-97154,2012-12-11,2012-12-29,18,First Class,Auto & Accessories,Car Pillow & Neck Rest
HF-1983-99241,2021-10-04,2021-10-13,9,Standard Class,Home & Furniture,Shoe Rack
FA-1961-16721,2019-06-30,2019-07-11,11,Standard Class,Fashion,Sports Wear
EL-2017-49804,2019-02-02,2019-03-02,28,First Class,Electronics,Fans
EL-1935-75147,2018-06-02,2018-06-08,6,First Class,Electronics,Samsung Mobile
AU-1994-35939,2023-01-22,2023-02-15,24,Standard Class,Auto & Accessories,Car Media Players
EL-1982-61492,2011-09-12,2011-09-28,16,First Class,Electronics,Tablet
FA-1914-66348,2015-11-05,2015-11-28,23,First Class,Fashion,Casual Shoes
EL-2008-48190,2017-05-27,2017-06-14,18,First Class,Electronics,Fans
HF-1930-85411,2014-03-05,2014-03-12,7,First Class,Home & Furniture,Shoe Rack
FA-1969-77155,2021-07-29,2021-07-31,2,Standard Class,Fashion,Formal Shoes
HF-1946-23873,2012-01-15,2012-01-27,12,Standard Class,Home & Furniture,Curtains
EL-2004-34039,2019-06-23,2019-07-17,24,First Class,Electronics,Samsung Mobile
AU-1966-89450,2012-04-02,2012-04-20,18,First Class,Auto & Accessories,Car & Bike Care
HF-1924-68554,2019-09-25,2019-10-01,6,Standard Class,Home & Furniture,Beds
FA-1972-27697,2014-03-15,2014-04-11,27,Standard Class,Fashion,Sneakers
EL-1948-61816,2011-07-22,2011-07-26,4,First Class,Electronics,Watch
EL-1934-42787,2018-07-02,2018-08-01,30,First Class,Electronics,Apple Laptop
EL-1972-81483,2020-05-21,2020-05-28,7,Standard Class,Electronics,Keyboard
HF-2004-94297,2010-02-26,2010-03-21,23,Standard Class,Home & Furniture,Towels
EL-2015-88995,2014-05-13,2014-05-20,7,First Class,Electronics,Tablet
HF-1941-83573,2015-05-02,2015-05-07,5,First Class,Home & Furniture,Curtains
HF-2022-12268,2022-02-18,2022-02-22,4,First Class,Home & Furniture,Sofas
HF-2006-50676,2010-05-28,2010-06-07,10,First Class,Home & Furniture,Sofas
HF-1907-85015,2014-04-10,2014-04-13,3,Standard Class,Home & Furniture,Dinner Crockery
HF-2000-57682,2011-01-07,2011-02-03,27,Standard Class,Home & Furniture,Dining Tables
EL-1986-74811,2018-03-17,2018-04-10,24,Standard Class,Electronics,LED
AU-1909-62149,2015-10-04,2015-10-31,27,Standard Class,Auto & Accessories,Car Media Players
EL-2016-09649,2012-08-02,2012-08-28,26,Standard Class,Electronics,LED
HF-1964-29429,2011-08-30,2011-09-24,25,Standard Class,Home & Furniture,Curtains
FA-1994-44169,2017-01-14,2017-01-21,7,Standard Class,Fashion,Suits
EL-1955-00162,2019-04-10,2019-04-14,4,Standard Class,Electronics,Mixer/Juicer
FA-1953-93871,2013-11-12,2013-11-18,6,Standard Class,Fashion,T-Shirts
EL-1976-78168,2014-12-30,2015-01-03,4,First Class,Electronics,Iron
FA-2003-95100,2014-02-04,2014-02-07,3,Standard Class,Fashion,Sports Wear
EL-1959-45335,2013-06-04,2013-06-14,10,First Class,Electronics,Samsung Mobile
HF-1944-77976,2019-02-22,2019-03-04,10,First Class,Home & Furniture,Curtains
HF-1961-72356,2021-05-16,2021-06-04,19,Standard Class,Home & Furniture,Beds
FA-1933-92553,2012-06-13,2012-06-14,1,Standard Class,Fashion,Running Shoes
EL-1995-60372,2023-04-18,2023-04-30,12,First Class,Electronics,LED
FA-2009-37647,2010-01-27,2010-02-17,21,First Class,Fashion,Sports Wear
AU-1946-39781,2010-10-08,2010-10-18,10,Standard Class,Auto & Accessories,Car Mat
AU-1974-67806,2021-08-19,2021-09-10,22,First Class,Auto & Accessories,Car Pillow & Neck Rest
HF-1956-41507,2022-11-28,2022-12-02,4,First Class,Home & Furniture,Curtains
HF-1998-20650,2022-12-30,2023-01-26,27,Standard Class,Home & Furniture,Towels
AU-1943-18118,2021-04-28,2021-05-14,16,First Class,Auto & Accessories,Car Seat Covers
HF-1902-55527,2023-08-15,2023-08-25,10,First Class,Home & Furniture,Shoe Rack
FA-1968-01344,2019-04-25,2019-05-09,14,First Class,Fashion,Sports Wear
HF-1944-03524,2021-10-01,2021-10-07,6,First Class,Home & Furniture,Beds
EL-1939-84051,2015-06-27,2015-07-08,11,Standard Class,Electronics,Iron
HF-1991-72971,2022-04-07,2022-05-02,25,First Class,Home & Furniture,Shoe Rack
AU-1980-83136,2022-05-16,2022-06-03,18,First Class,Auto & Accessories,Car Mat
FA-1983-48938,2012-11-12,2012-11-18,6,Standard Class,Fashion,Running Shoes
HF-1925-93878,2022-11-29,2022-12-11,12,Standard Class,Home & Furniture,Shoe Rack
EL-1998-94046,2017-07-31,2017-08-11,11,First Class,Electronics,Apple Laptop
EL-1922-33380,2021-05-12,2021-05-26,14,First Class,Electronics,LED
FA-1991-27525,2012-11-21,2012-11-26,5,First Class,Fashion,Sports Wear
HF-2002-13815,2016-05-11,2016-06-02,22,Standard Class,Home & Furniture,Towels
AU-1924-76895,2020-10-26,2020-11-09,14,First Class,Auto & Accessories,Tyre
EL-1986-72274,2010-03-28,2010-03-31,3,Standard Class,Electronics,Fans
FA-1992-53595,2012-05-04,2012-05-06,2,First Class,Fashion,Suits
HF-2010-30491,2011-10-20,2011-11-01,12,Standard Class,Home & Furniture,Sofas
FA-1982-26323,2013-08-20,2013-08-29,9,First Class,Fashion,Sports Wear
EL-2017-22983,2022-12-24,2023-01-13,20,Standard Class,Electronics,LED
FA-2014-15156,2018-12-28,2019-01-17,20,First Class,Fashion,Casual Shoes
AU-2014-11269,2011-04-24,2011-05-13,19,First Class,Auto & Accessories,Car Pillow & Neck Rest
AU-1906-80398,2020-12-06,2020-12-25,19,Standard Class,Auto & Accessories,Car Media Players
EL-1988-01542,2023-07-13,2023-07-15,2,Standard Class,Electronics,Mixer/Juicer
EL-2011-01610,2021-05-13,2021-06-09,27,First Class,Electronics,Iron
AU-2017-29230,2010-05-22,2010-05-25,3,Standard Class,Auto & Accessories,Tyre
AU-2005-00150,2021-10-25,2021-10-30,5,First Class,Auto & Accessories,Car Media Players
EL-1971-98579,2022-07-16,2022-08-13,28,Standard Class,Electronics,Fans
FA-2022-69524,2018-04-20,2018-05-05,15,Standard Class,Fashion,Casual Shoes
HF-1915-87103,2011-06-16,2011-06-21,5,Standard Class,Home & Furniture,Bed Sheets
HF-2005-13083,2014-01-02,2014-01-13,11,First Class,Home & Furniture,Bed Sheets
HF-2016-74908,2010-05-20,2010-06-16,27,First Class,Home & Furniture,Sofas
HF-1929-03993,2013-04-17,2013-05-13,26,Standard Class,Home & Furniture,Curtains
HF-2023-28709,2011-10-18,2011-10-25,7,First Class,Home & Furniture,Curtains
AU-1925-01667,2010-07-30,2010-08-06,7,First Class,Auto & Accessories,Car & Bike Care
EL-1999-17477,2017-03-10,2017-03-20,10,First Class,Electronics,LCD
HF-1988-72569,2019-01-28,2019-02-21,24,First Class,Home & Furniture,Bed Sheets
EL-1936-48597,2018-08-28,2018-09-03,6,Standard Class,Electronics,Keyboard
EL-1912-34191,2016-02-06,2016-03-02,25,Standard Class,Electronics,LCD
AU-1991-43082,2022-02-25,2022-03-07,10,First Class,Auto & Accessories,Car Mat
HF-1964-40195,2015-12-03,2015-12-09,6,First Class,Home & Furniture,Dining Tables
FA-1915-12887,2013-05-21,2013-06-04,14,First Class,Fashion,Formal Shoes
FA-1973-25301,2019-11-09,2019-11-17,8,Standard Class,Fashion,Sneakers
EL-1980-54473,2016-12-02,2016-12-20,18,Standard Class,Electronics,LCD
FA-1955-77238,2023-03-18,2023-03-23,5,Standard Class,Fashion,Shirts
EL-2019-54489,2015-11-25,2015-12-21,26,First Class,Electronics,Samsung Mobile
HF-2024-29051,2013-05-22,2013-06-08,17,First Class,Home & Furniture,Curtains
HF-1901-97079,2011-04-17,2011-05-15,28,Standard Class,Home & Furniture,Dining Tables
FA-2017-02326,2019-07-06,2019-07-23,17,Standard Class,Fashion,Casual Shoes
HF-1961-50573,2020-02-04,2020-03-04,29,First Class,Home & Furniture,Sofas
FA-1965-13749,2016-02-01,2016-02-24,23,First Class,Fashion,Suits
EL-1914-82121,2019-11-30,2019-12-24,24,First Class,Electronics,Iron
FA-2013-65455,2014-09-08,2014-10-08,30,Standard Class,Fashion,Formal Shoes
HF-2002-03996,2013-03-10,2013-04-07,28,Standard Class,Home & Furniture,Umbrella
AU-1906-22929,2023-07-10,2023-08-02,23,Standard Class,Auto & Accessories,Tyre
EL-1921-19280,2020-05-14,2020-06-01,18,First Class,Electronics,LCD
EL-2004-95907,2021-03-21,2021-04-03,13,Standard Class,Electronics,Tablet
HF-1926-88362,2016-06-27,2016-07-08,11,Standard Class,Home & Furniture,Shoe Rack
HF-1965-35678,2020-01-18,2020-02-15,28,Standard Class,Home & Furniture,Umbrella
FA-1974-41748,2020-10-27,2020-11-02,6,First Class,Fashion,T-Shirts
EL-1970-84461,2018-10-21,2018-10-27,6,First Class,Electronics,Mouse
HF-1990-97054,2011-02-16,2011-02-28,12,First Class,Home & Furniture,Beds
HF-1981-62822,2014-05-30,2014-06-04,5,Standard Class,Home & Furniture,Beds
HF-1940-20237,2010-06-28,2010-07-04,6,First Class,Home & Furniture,Shoe Rack
FA-1903-47861,2011-09-27,2011-09-29,2,Standard Class,Fashion,Shirts
FA-1977-21096,2016-05-22,2016-06-17,26,Standard Class,Fashion,Formal Shoes
FA-2024-85989,2021-12-22,2022-01-03,12,First Class,Fashion,Sports Wear
EL-1977-27245,2016-03-27,2016-04-26,30,First Class,Electronics,LCD
EL-2021-48391,2022-01-02,2022-01-22,20,First Class,Electronics,Iron
EL-1989-97365,2017-02-06,2017-02-08,2,First Class,Electronics,Mouse
AU-1916-78250,2023-02-18,2023-03-16,26,Standard Class,Auto & Accessories,Car Seat Covers
AU-1968-02948,2011-08-26,2011-08-30,4,Standard Class,Auto & Accessories,Car Body Covers
HF-1965-42896,2011-06-29,2011-07-18,19,Standard Class,Home & Furniture,Curtains
AU-1996-81140,2019-10-04,2019-10-05,1,Standard Class,Auto & Accessories,Car Mat
AU-1940-27567,2016-12-06,2016-12-28,22,Standard Class,Auto & Accessories,Car Mat
FA-1939-45327,2014-06-07,2014-06-25,18,Standard Class,Fashion,Sports Wear
HF-1972-15663,2021-07-25,2021-07-29,4,Standard Class,Home & Furniture,Beds
AU-1937-91008,2014-09-21,2014-10-20,29,First Class,Auto & Accessories,Car Media Players
EL-1992-62138,2013-12-14,2013-12-18,4,First Class,Electronics,Mouse
AU-1968-99886,2011-11-10,2011-11-16,6,Standard Class,Auto & Accessories,Car Body Covers
FA-1970-41757,2013-02-18,2013-03-20,30,Standard Class,Fashion,Shirts
FA-2014-78639,2017-09-16,2017-09-24,8,Standard Class,Fashion,Formal Shoes
HF-1995-47861,2012-01-30,2012-02-26,27,Standard Class,Home & Furniture,Bed Sheets
AU-1954-85117,2021-04-11,2021-05-03,22,Standard Class,Auto & Accessories,Car Body Covers
FA-1980-02623,2015-07-28,2015-08-13,16,Standard Class,Fashion,Formal Shoes
AU-1958-48158,2012-08-10,2012-08-17,7,Standard Class,Auto & Accessories,Bike Tyres
EL-2023-67730,2023-02-24,2023-03-26,30,Standard Class,Electronics,Keyboard
HF-1971-79612,2022-12-20,2023-01-10,21,First Class,Home & Furniture,Dining Tables
AU-1953-98820,2012-01-27,2012-02-01,5,First Class,Auto & Accessories,Car Media Players
EL-1970-51265,2012-02-24,2012-03-06,11,Standard Class,Electronics,Fans
AU-1979-84368,2020-09-12,2020-10-11,29,First Class,Auto & Accessories,Car Body Covers
FA-1975-33330,2022-07-21,2022-08-13,23,First Class,Fashion,Suits
EL-1970-17969,2018-05-15,2018-05-19,4,First Class,Electronics,Iron
FA-1958-81124,2014-10-02,2014-10-14,12,Standard Class,Fashion,Casual Shoes
HF-2009-68627,2020-02-14,2020-03-07,22,First Class,Home & Furniture,Dining Tables
EL-1999-26522,2020-08-03,2020-09-02,30,Standard Class,Electronics,LED
EL-2014-17906,2013-08-12,2013-09-02,21,First Class,Electronics,Samsung Mobile
AU-1935-94509,2011-11-24,2011-12-07,13,Standard Class,Auto & Accessories,Car Body Covers
FA-1958-85103,2011-04-14,2011-05-13,29,Standard Class,Fashion,Shirts
FA-1943-93363,2018-09-09,2018-10-01,22,Standard Class,Fashion,Sneakers
HF-1920-73687,2018-01-25,2018-02-05,11,Standard Class,Home & Furniture,Beds
FA-1981-76664,2012-02-28,2012-03-28,29,First Class,Fashion,T-Shirts
EL-1953-06420,2018-03-28,2018-04-22,25,Standard Class,Electronics,Keyboard
HF-2002-13737,2010-02-10,2010-03-05,23,First Class,Home & Furniture,Shoe Rack
AU-2022-64947,2011-05-20,2011-06-19,30,Standard Class,Auto & Accessories,Car Speakers
HF-2021-17723,2016-01-25,2016-02-09,15,First Class,Home & Furniture,Curtains
FA-1987-65128,2014-08-16,2014-08-28,12,Standard Class,Fashion,Sneakers
FA-1959-14665,2023-05-05,2023-05-18,13,Standard Class,Fashion,Formal Shoes
EL-1930-24711,2020-05-09,2020-05-11,2,First Class,Electronics,Mixer/Juicer
HF-1956-54472,2017-06-12,2017-06-15,3,First Class,Home & Furniture,Towels
HF-2014-43658,2018-02-24,2018-03-20,24,First Class,Home & Furniture,Shoe Rack
HF-1956-02629,2017-09-21,2017-10-11,20,Standard Class,Home & Furniture,Shoe Rack
AU-1921-60790,2017-11-25,2017-12-21,26,First Class,Auto & Accessories,Car Pillow & Neck Rest
HF-1967-67438,2011-03-08,2011-03-27,19,First Class,Home & Furniture,Sofas
HF-1902-67786,2013-11-17,2013-11-25,8,First Class,Home & Furniture,Sofas
HF-1959-93694,2019-07-02,2019-07-12,10,First Class,Home & Furniture,Shoe Rack
FA-2014-88728,2010-10-27,2010-11-24,28,First Class,Fashion,Suits
HF-1939-33540,2017-06-05,2017-07-04,29,First Class,Home & Furniture,Beds
AU-1958-77329,2021-06-12,2021-06-24,12,First Class,Auto & Accessories,Car Seat Covers
AU-1905-23136,2013-10-25,2013-11-23,29,First Class,Auto & Accessories,Car Speakers
AU-1937-27903,2015-08-28,2015-09-23,26,Standard Class,Auto & Accessories,Car Media Players
AU-1996-79855,2015-10-25,2015-11-09,15,First Class,Auto & Accessories,Car Speakers
AU-1996-13269,2013-05-09,2013-05-23,14,First Class,Auto & Accessories,Car Seat Covers
AU-1957-35390,2020-02-28,2020-03-07,8,First Class,Auto & Accessories,Car Seat Covers
HF-1982-62443,2011-11-17,2011-12-10,23,Standard Class,Home & Furniture,Curtains
FA-1968-77188,2022-03-09,2022-04-01,23,Standard Class,Fashion,T-Shirts
AU-1986-72920,2018-01-30,2018-02-04,5,Standard Class,Auto & Accessories,Car Body Covers
EL-1939-87063,2018-09-20,2018-10-09,19,First Class,Electronics,Tablet
EL-1960-95898,2022-10-30,2022-11-08,9,Standard Class,Electronics,Samsung Mobile
EL-2018-16674,2013-07-27,2013-08-03,7,Standard Class,Electronics,Keyboard
AU-1990-00138,2015-11-22,2015-11-28,6,Standard Class,Auto & Accessories,Car Pillow & Neck Rest
FA-1912-01416,2011-09-29,2011-10-12,13,Standard Class,Fashion,Sports Wear
EL-1990-08670,2022-03-23,2022-04-01,9,First Class,Electronics,Mouse
HF-1953-82416,2019-10-22,2019-11-08,17,Standard Class,Home & Furniture,Towels
FA-1907-28011,2023-06-04,2023-06-27,23,Standard Class,Fashion,Shirts
AU-2011-77452,2017-03-31,2017-04-07,7,Standard Class,Auto & Accessories,Car Speakers
FA-2023-44146,2019-01-12,2019-01-28,16,Standard Class,Fashion,T-Shirts
HF-1965-45274,2021-01-31,2021-02-23,23,Standard Class,Home & Furniture,Shoe Rack
EL-1982-74434,2020-01-25,2020-02-13,19,Standard Class,Electronics,Samsung Mobile
HF-1956-30333,2011-03-18,2011-04-15,28,First Class,Home & Furniture,Umbrella
EL-1991-42426,2014-10-04,2014-10-22,18,First Class,Electronics,Mixer/Juicer
EL-1923-97430,2011-03-17,2011-03-18,1,Standard Class,Electronics,Fans
FA-1902-98576,2021-11-06,2021-11-22,16,Standard Class,Fashion,Formal Shoes
HF-2018-26281,2022-12-11,2022-12-28,17,First Class,Home & Furniture,Shoe Rack
FA-1958-21674,2018-03-19,2018-04-16,28,Standard Class,Fashion,Casual Shoes
AU-1962-02454,2019-05-22,2019-06-14,23,First Class,Auto & Accessories,Car Pillow & Neck Rest
FA-1969-09049,2022-07-30,2022-08-06,7,Standard Class,Fashion,Casual Shoes
