Order_ID,Order_Date,Shipping_Date,Aging,Ship_Mode,Product_Category,Product
HF-1978-18302,2016-06-13,2016-07-07,24,Standard Class,Home & Furniture,Shoe Rack
FA-2010-57005,2012-01-21,2012-01-29,8,First Class,Fashion,Suits
FA-2003-75929,2018-12-18,2019-01-16,29,First Class,Fashion,Suits
FA-1957-26506,2018-08-18,2018-08-22,4,First Class,Fashion,Running Shoes
AU-1945-86701,2021-05-11,2021-05-25,14,Standard Class,Auto & Accessories,Car & Bike Care
AU-1949-16709,2020-10-13,2020-11-09,27,Standard Class,Auto & Accessories,Car Pillow & Neck Rest
FA-1989-17367,2015-01-29,2015-02-19,21,First Class,Fashion,Sports Wear
EL-1962-64041,2010-07-11,2010-08-03,23,Standard Class,Electronics,Mixer/Juicer
AU-1982-35246,2018-08-26,2018-09-14,19,First Class,Auto & Accessories,Car Mat
EL-1968-75797,2010-02-05,2010-02-08,3,First Class,Electronics,Tablet
HF-1958-08763,2016-07-03,2016-07-30,27,Standard Class,Home & Furniture,Sofas
FA-1982-11712,2018-03-17,2018-03-27,10,Standard Class,Fashion,Sneakers
HF-2004-61493,2016-01-22,2016-02-09,18,Standard Class,Home & Furniture,Dinner Crockery
FA-1935-77703,2021-03-17,2021-03-25,8,First Class,Fashion,Shirts
AU-1973-92541,2020-02-13,2020-02-28,15,Standard Class,Auto & Accessories,Car Speakers
AU-1998-29389,2014-04-11,2014-04-26,15,First Class,Auto & Accessories,Car Body Covers
HF-2016-11883,2014-06-05,2014-06-30,25,Standard Class,Home & Furniture,Dining Tables
AU-1908-27281,2020-10-01,2020-10-03,2,Standard Class,Auto & Accessories,Car & Bike Care
HF-1976-01725,2018-12-08,2018-12-24,16,Standard Class,Home & Furniture,Towels
FA-1925-78345,2015-01-01,2015-01-14,13,First Class,Fashion,Casual Shoes
FA-1916-44741,2010-01-18,2010-02-12,25,First Class,Fashion,Running Shoes
AU-1961-18576,2022-03-23,2022-03-25,2,First Class,Auto & Accessories,Car Seat Covers
FA-1956-97808,2013-04-02,2013-04-28,26,First Class,Fashion,Sneakers
EL-1931-94287,2015-06-21,2015-06-27,6,Standard Class,Electronics,Watch
AU-1940-50177,2011-07-31,2011-08-25,25,Standard Class,Auto & Accessories,Car Body Covers
HF-2002-45831,2019-04-15,2019-04-27,12,Standard Class,Home & Furniture,Shoe Rack
FA-1908-14790,2015-07-17,2015-08-05,19,Standard Class,Fashion,Running Shoes
HF-2000-64803,2023-05-25,2023-06-12,18,First Class,Home & Furniture,Dinner Crockery
HF-1957-61656,2014-07-05,2014-07-23,18,Standard Class,Home & Furniture,Umbrella
AU-1930-60350,2022-07-03,2022-07-07,4,First Class,Auto & Accessories,Tyre
FA-1970-51750,2023-04-03,2023-04-15,12,Standard Class,Fashion,Shirts
AU-1996-82433,2012-12-11,2013-01-03,23,Standard Class,Auto & Accessories,Bike Tyres
EL-1919-77772,2010-03-30,2010-04-26,27,First Class,Electronics,Tablet
EL-1924-06721,2017-03-05,2017-03-27,22,First Class,Electronics,Apple Laptop
AU-1977-37260,2021-02-10,2021-02-17,7,First Class,Auto & Accessories,Car & Bike Care
AU-1930-89898,2010-11-14,2010-12-02,18,Standard Class,Auto & Accessories,Car & Bike Care
EL-1907-94889,2010-11-03,2010-11-27,24,Standard Class,Electronics,LED
FA-1902-87016,2020-08-21,2020-08-28,7,First Class,Fashion,Suits
EL-2018-32017,2015-02-08,2015-02-14,6,Standard Class,Electronics,LED
AU-1933-27993,2022-05-24,2022-06-22,29,Standard Class,Auto & Accessories,Car Speakers
HF-2013-30368,2015-10-10,2015-10-26,16,Standard Class,Home & Furniture,Sofas
HF-1910-06692,2018-11-14,2018-12-09,25,Standard Class,Home & Furniture,Dining Tables
AU-2001-21595,2018-02-15,2018-02-18,3,Standard Class,Auto & Accessories,Car Mat
FA-1982-43533,2021-03-17,2021-03-18,1,First Class,Fashion,Sneakers
FA-1954-08957,2013-01-02,2013-01-27,25,Standard Class,Fashion,Formal Shoes
FA-1995-06067,2020-06-08,2020-06-30,22,Standard Class,Fashion,Running Shoes
EL-1906-72778,2016-01-31,2016-02-28,28,First Class,Electronics,Mixer/Juicer
FA-1990-37201,2010-06-07,2010-06-19,12,Standard Class,Fashion,Sports Wear
FA-1916-80553,2018-11-28,2018-12-02,4,First Class,Fashion,Casual Shoes
AU-1992-80297,2010-02-09,2010-03-07,26,First Class,Auto & Accessories,Car Seat Covers
EL-1986-94780,2022-01-15,2022-02-13,29,First Class,Electronics,Watch
AU-1941-56048,2015-09-03,2015-09-17,14,Standard Class,Auto & Accessories,Tyre
AU-1966-57268,2019-04-18,2019-05-09,21,Standard Class,Auto & Accessories,Car Body Covers
FA-2015-05707,2019-06-25,2019-07-15,20,First Class,Fashion,Suits
FA-1901-16748,2019-02-13,2019-02-20,7,First Class,Fashion,Sports Wear
EL-1986-27489,2019-06-19,2019-06-25,6,First Class,Electronics,Fans
AU-1940-90853,2016-11-30,2016-12-13,13,First Class,Auto & Accessories,Bike Tyres
EL-2009-35166,2018-10-22,2018-11-02,11,Standard Class,Electronics,Iron
FA-1950-20201,2011-01-25,2011-01-31,6,Standard Class,Fashion,Casual Shoes
EL-2018-46819,2013-03-19,2013-04-06,18,Standard Class,Electronics,Keyboard
AU-1921-12904,2010-05-23,2010-05-30,7,First Class,Auto & Accessories,Car Pillow & Neck Rest
EL-1906-20433,2010-07-10,2010-07-24,14,Standard Class,Electronics,Tablet
EL-1966-25492,2019-03-01,2019-03-16,15,Standard Class,Electronics,Fans
AU-1947-14815,2020-05-09,2020-05-29,20,First Class,Auto & Accessories,Tyre
HF-1987-58645,2019-07-02,2019-07-31,29,First Class,Home & Furniture,Sofas
AU-1902-10170,2010-07-28,2010-08-26,29,Standard Class,Auto & Accessories,Tyre
HF-1979-03745,2015-02-21,2015-02-26,5,First Class,Home & Furniture,Shoe Rack
FA-1965-97106,2015-09-14,2015-09-29,15,First Class,Fashion,Casual Shoes
EL-1955-49963,2019-03-21,2019-04-12,22,First Class,Electronics,Keyboard
FA-1999-11258,2016-05-06,2016-05-30,24,Standard Class,Fashion,Sneakers
EL-2018-81007,2013-07-04,2013-07-31,27,First Class,Electronics,Watch
HF-1914-98387,2019-04-26,2019-05-22,26,First Class,Home & Furniture,Umbrella
AU-2009-36287,2011-07-08,2011-07-25,17,First Class,Auto & Accessories,Car Media Players
AU-1954-76221,2021-05-02,2021-05-08,6,Standard Class,Auto & Accessories,Bike Tyres
FA-1953-15852,2010-11-01,2010-11-09,8,Standard Class,Fashion,Suits
HF-2010-77044,2018-09-08,2018-09-10,2,Standard Class,Home & Furniture,Beds
AU-1984-24687,2019-02-24,2019-03-24,28,First Class,Auto & Accessories,Car Pillow & Neck Rest
AU-1987-90906,2011-01-05,2011-01-28,23,First Class,Auto & Accessories,Car Speakers
AU-1949-91878,2021-11-21,2021-11-22,1,First Class,Auto & Accessories,Car Media Players
AU-1974-77326,2015-10-24,2015-11-19,26,Standard Class,Auto & Accessories,Bike Tyres
HF-1945-43475,2021-12-04,2022-01-01,28,First Class,Home & Furniture,Towels
EL-1903-37327,2018-03-20,2018-04-06,17,Standard Class,Electronics,Apple Laptop
AU-1984-36692,2022-07-04,2022-07-23,19,Standard Class,Auto & Accessories,Car Media Players
FA-2003-90621,2013-12-23,2014-01-05,13,Standard Class,Fashion,Sports Wear
HF-2006-67581,2010-11-28,2010-12-09,11,First Class,Home & Furniture,Dinner Crockery
HF-1960-92292,2019-04-15,2019-05-14,29,First Class,Home & Furniture,Bed Sheets
EL-1995-85893,2023-04-26,2023-05-23,27,Standard Class,Electronics,LCD
AU-1989-78008,2017-02-24,2017-03-03,7,Standard Class,Auto & Accessories,Tyre
FA-1950-98259,2012-06-27,2012-07-24,27,Standard Class,Fashion,Shirts
FA-1952-51472,2017-10-07,2017-10-29,22,First Class,Fashion,Suits
HF-1969-48144,2016-10-27,2016-11-16,20,First Class,Home & Furniture,Sofas
HF-2017-86819,2016-10-07,2016-11-02,26,Standard Class,Home & Furniture,Curtains
EL-1911-33335,2021-02-14,2021-02-23,9,First Class,Electronics,Keyboard
FA-1966-37048,2016-11-19,2016-12-18,29,Standard Class,Fashion,Suits
FA-2004-79260,2017-08-10,2017-09-01,22,First Class,Fashion,Running Shoes
EL-1900-06087,2016-12-08,2016-12-16,8,Standard Class,Electronics,Iron
AU-1902-72920,2019-02-02,2019-02-11,9,First Class,Auto & Accessories,Bike Tyres
EL-1969-49817,2011-04-01,2011-04-24,23,First Class,Electronics,Samsung Mobile
AU-1928-44197,2010-04-03,2010-04-19,16,First Class,Auto & Accessories,Car Pillow & Neck Rest
AU-2015-35267,2020-05-12,2020-06-01,20,Standard Class,Auto & Accessories,Car Seat Covers
HF-1931-54012,2015-11-10,2015-11-24,14,First Class,Home & Furniture,Shoe Rack
EL-1951-78734,2017-12-31,2018-01-05,5,Standard Class,Electronics,Keyboard
FA-1965-04572,2010-05-11,2010-05-17,6,Standard Class,Fashion,Sports Wear
EL-1974-16638,2011-09-14,2011-09-18,4,First Class,Electronics,Mixer/Juicer
EL-1981-78259,2023-02-24,2023-03-21,25,Standard Class,Electronics,Iron
EL-1981-06284,2022-10-12,2022-10-18,6,First Class,Electronics,Mouse
EL-1906-54671,2010-07-26,2010-08-12,17,First Class,Electronics,Fans
EL-1920-66365,2021-05-10,2021-06-03,24,First Class,Electronics,Samsung Mobile
EL-1956-51851,2016-09-10,2016-09-26,16,Standard Class,Electronics,LED
FA-1912-93943,2015-08-13,2015-09-10,28,Standard Class,Fashion,Sneakers
HF-1918-60972,2023-08-03,2023-08-24,21,First Class,Home & Furniture,Umbrella
EL-1944-10626,2018-04-04,2018-04-12,8,First Class,Electronics,Samsung Mobile
FA-1941-28520,2011-10-31,2011-11-22,22,Standard Class,Fashion,Sports Wear
HF-1917-81040,2022-09-07,2022-09-09,2,Standard Class,Home & Furniture,Curtains
FA-1958-83996,2011-03-05,2011-03-09,4,First Class,Fashion,Running Shoes
AU-1917-31395,2019-10-09,2019-10-19,10,First Class,Auto & Accessories,Car Body Covers
HF-1928-59661,2011-04-09,2011-04-29,20,Standard Class,Home & Furniture,Sofas
HF-2007-90233,2016-04-28,2016-05-15,17,Standard Class,Home & Furniture,Dining Tables
FA-1929-50554,2010-03-25,2010-04-04,10,Standard Class,Fashion,Formal Shoes
FA-1933-65085,2012-04-25,2012-05-23,28,Standard Class,Fashion,Sneakers
AU-1965-61371,2023-03-13,2023-03-18,5,First Class,Auto & Accessories,Car & Bike Care
FA-1976-26264,2014-03-06,2014-04-02,27,Standard Class,Fashion,Sneakers
FA-2006-47417,2023-04-02,2023-04-23,21,Standard Class,Fashion,Running Shoes
HF-1931-47864,2020-02-23,2020-03-22,28,First Class,Home & Furniture,Shoe Rack
EL-1949-94377,2017-04-21,2017-05-15,24,Standard Class,Electronics,Keyboard
FA-2000-28244,2019-08-07,2019-09-05,29,Standard Class,Fashion,Casual Shoes
FA-1935-42197,2010-09-19,2010-10-10,21,Standard Class,Fashion,Shirts
EL-1928-01890,2014-04-03,2014-05-01,28,First Class,Electronics,LED
AU-1957-12258,2013-07-20,2013-08-18,29,Standard Class,Auto & Accessories,Car Seat Covers
FA-1980-05115,2019-12-29,2020-01-21,23,First Class,Fashion,Suits
HF-2018-83021,2017-04-06,2017-04-11,5,Standard Class,Home & Furniture,Dinner Crockery
EL-1933-24655,2011-05-03,2011-05-09,6,Standard Class,Electronics,Keyboard
HF-1975-12436,2019-05-06,2019-06-01,26,First Class,Home & Furniture,Dining Tables
AU-1991-89109,2013-03-24,2013-04-08,15,Standard Class,Auto & Accessories,Tyre
EL-2002-34164,2018-03-05,2018-03-30,25,Standard Class,Electronics,Watch
EL-2022-47075,2015-09-08,2015-09-22,14,First Class,Electronics,Mixer/Juicer
HF-2019-11431,2013-01-25,2013-02-08,14,First Class,Home & Furniture,Curtains
EL-1921-01267,2011-12-13,2011-12-27,14,Standard Class,Electronics,LED
EL-1951-45406,2017-01-23,2017-02-10,18,First Class,Electronics,Mixer/Juicer
HF-1931-01572,2013-12-14,2013-12-23,9,First Class,Home & Furniture,Sofas
EL-2018-23959,2016-07-21,2016-07-24,3,Standard Class,Electronics,Fans
FA-1979-16313,2014-10-25,2014-10-30,5,Standard Class,Fashion,Sports Wear
FA-1913-11927,2021-12-26,2022-01-13,18,First Class,Fashion,Suits
HF-1943-86150,2010-01-04,2010-01-11,7,First Class,Home & Furniture,Dinner Crockery
HF-1996-64631,2010-10-29,2010-11-13,15,Standard Class,Home & Furniture,Dining Tables
EL-2012-75427,2013-11-24,2013-12-12,18,First Class,Electronics,Mouse
FA-1924-08499,2014-01-14,2014-02-13,30,Standard Class,Fashion,Shirts
FA-1931-92970,2015-11-17,2015-12-04,17,First Class,Fashion,Suits
AU-1959-85398,2011-12-13,2011-12-23,10,Standard Class,Auto & Accessories,Car Pillow & Neck Rest
EL-1979-20775,2011-05-01,2011-05-29,28,Standard Class,Electronics,Keyboard
FA-2001-15490,2015-08-26,2015-09-15,20,Standard Class,Fashion,Running Shoes
HF-1995-50195,2011-04-05,2011-04-21,16,First Class,Home & Furniture,Umbrella
FA-1901-21580,2011-01-26,2011-02-07,12,First Class,Fashion,Shirts
EL-1977-78006,2013-01-09,2013-01-10,1,First Class,Electronics,Samsung Mobile
AU-1962-77549,2011-06-15,2011-06-16,1,First Class,Auto & Accessories,Car Pillow & Neck Rest
FA-2019-54384,2012-07-31,2012-08-18,18,Standard Class,Fashion,Suits
FA-1965-74727,2011-09-02,2011-09-14,12,Standard Class,Fashion,Sneakers
HF-1983-43078,2011-02-27,2011-03-27,28,First Class,Home & Furniture,Shoe Rack
HF-1918-81170,2023-03-29,2023-04-09,11,First Class,Home & Furniture,Beds
FA-1993-59244,2015-04-21,2015-05-02,11,First Class,Fashion,Sneakers
FA-1982-39667,2017-10-09,2017-10-23,14,First Class,Fashion,Suits
HF-1930-76332,2016-03-12,2016-03-25,13,First Class,Home & Furniture,Sofas
FA-2003-87260,2017-04-16,2017-04-25,9,First Class,Fashion,Casual Shoes
FA-1985-32120,2012-03-01,2012-03-18,17,Standard Class,Fashion,Casual Shoes
AU-2014-59268,2023-05-22,2023-06-02,11,Standard Class,Auto & Accessories,Car Speakers
HF-1942-48209,2016-05-16,2016-06-12,27,Standard Class,Home & Furniture,Dinner Crockery
AU-1912-36030,2012-12-08,2012-12-12,4,First Class,Auto & Accessories,Car Seat Covers
FA-1926-86517,2021-10-05,2021-10-23,18,Standard Class,Fashion,Sneakers
FA-1957-37265,2021-12-14,2021-12-18,4,First Class,Fashion,Suits
EL-1970-38237,2016-02-25,2016-03-19,23,First Class,Electronics,Watch
HF-1976-66702,2016-12-12,2017-01-08,27,First Class,Home & Furniture,Umbrella
FA-1975-75982,2012-04-17,2012-04-26,9,First Class,Fashion,Shirts
EL-1916-88005,2014-03-11,2014-04-02,22,Standard Class,Electronics,Apple Laptop
HF-1926-33861,2019-07-30,2019-08-01,2,Standard Class,Home & Furniture,Dinner Crockery
AU-1974-33793,2018-03-21,2018-04-13,23,First Class,Auto & Accessories,Car & Bike Care
AU-1935-83422,2016-03-11,2016-04-08,28,Standard Class,Auto & Accessories,Bike Tyres
EL-1908-25040,2021-06-12,2021-06-28,16,First Class,Electronics,LCD
HF-1981-55456,2017-03-05,2017-03-09,4,First Class,Home & Furniture,Dinner Crockery
HF-1978-45268,2021-03-13,2021-04-06,24,First Class,Home & Furniture,Shoe Rack
HF-1939-08200,2021-07-22,2021-08-07,16,Standard Class,Home & Furniture,Dining Tables
AU-1924-30445,2010-05-03,2010-05-29,26,Standard Class,Auto & Accessories,Car Media Players
EL-1933-18037,2012-06-29,2012-07-06,7,First Class,Electronics,Apple Laptop
AU-1926-51756,2021-07-30,2021-08-18,19,Standard Class,Auto & Accessories,Car Media Players
FA-1940-68613,2017-09-17,2017-10-08,21,Standard Class,Fashion,Sneakers
AU-2001-55267,2016-02-18,2016-03-18,29,Standard Class,Auto & Accessories,Tyre
HF-2001-06824,2014-06-25,2014-07-02,7,Standard Class,Home & Furniture,Bed Sheets
HF-1911-87277,2011-05-26,2011-06-24,29,Standard Class,Home & Furniture,Beds
AU-1964-77252,2022-01-05,2022-02-03,29,First Class,Auto & Accessories,Car Media Players
HF-1924-44360,2019-03-30,2019-04-17,18,Standard Class,Home & Furniture,Umbrella
HF-1900-63823,2020-09-01,2020-09-05,4,Standard Class,Home & Furniture,Dining Tables
FA-1945-09035,2014-10-21,2014-10-27,6,First Class,Fashion,Running Shoes
EL-1958-04749,2010-06-01,2010-06-30,29,Standard Class,Electronics,Apple Laptop
HF-2003-22587,2011-02-27,2011-02-28,1,First Class,Home & Furniture,Umbrella
FA-2002-18520,2022-03-13,2022-04-10,28,First Class,Fashion,Formal Shoes
FA-1954-75069,2015-05-17,2015-05-23,6,Standard Class,Fashion,Formal Shoes
HF-1990-03723,2016-01-18,2016-02-04,17,Standard Class,Home & Furniture,Curtains
EL-1962-50902,2014-12-09,2014-12-21,12,First Class,Electronics,Watch
HF-1906-93936,2021-07-26,2021-08-07,12,Standard Class,Home & Furniture,Sofas
AU-1968-21731,2011-07-12,2011-07-20,8,Standard Class,Auto & Accessories,Car Pillow & Neck Rest
HF-1972-58150,2012-08-22,2012-08-24,2,First Class,Home & Furniture,Towels
HF-1937-47133,2020-06-19,2020-07-10,21,Standard Class,Home & Furniture,Sofas
HF-1950-60333,2015-05-28,2015-06-24,27,Standard Class,Home & Furniture,Shoe Rack
FA-1939-54352,2012-07-21,2012-08-08,18,First Class,Fashion,Suits
HF-1987-32170,2013-04-07,2013-04-17,10,Standard Class,Home & Furniture,Sofas
HF-1954-53494,2012-09-25,2012-10-04,9,First Class,Home & Furniture,Dinner Crockery
AU-1955-55708,2022-10-13,2022-10-29,16,Standard Class,Auto & Accessories,Car Mat
FA-1902-57255,2022-01-10,2022-02-08,29,Standard Class,Fashion,Sneakers
EL-1971-89802,2023-06-21,2023-07-21,30,First Class,Electronics,Samsung Mobile
AU-1995-10475,2012-03-08,2012-04-03,26,Standard Class,Auto & Accessories,Car Seat Covers
EL-2001-42381,2020-02-13,2020-03-02,18,First Class,Electronics,Iron
EL-2023-63127,2017-05-15,2017-05-26,11,Standard Class,Electronics,Apple Laptop
AU-1995-79820,2022-06-24,2022-06-27,3,First Class,Auto & Accessories,Car Media Players
HF-1935-84825,2022-08-01,2022-08-20,19,First Class,Home & Furniture,Sofas
HF-1942-99766,2015-12-05,2015-12-11,6,First Class,Home & Furniture,Towels
EL-1995-39495,2011-09-26,2011-09-29,3,Standard Class,Electronics,Apple Laptop
HF-2021-68198,2019-08-04,2019-08-14,10,Standard Class,Home & Furniture,Towels
AU-2003-09090,2013-12-04,2013-12-05,1,Standard Class,Auto & Accessories,Car & Bike Care
EL-1910-91962,2018-07-08,2018-08-01,24,Standard Class,Electronics,Mixer/Juicer
AU-1933-90574,2014-07-14,2014-07-17,3,First Class,Auto & Accessories,Car Seat Covers
HF-1977-87340,2015-11-25,2015-12-05,10,Standard Class,Home & Furniture,Bed Sheets
HF-1968-83820,2023-06-24,2023-07-20,26,First Class,Home & Furniture,Bed Sheets
EL-1918-06309,2018-01-19,2018-02-05,17,First Class,Electronics,Apple Laptop
AU-2024-09844,2017-02-26,2017-03-09,11,First Class,Auto & Accessories,Car & Bike Care
EL-1908-29377,2012-03-14,2012-03-24,10,Standard Class,Electronics,Keyboard
FA-1968-42469,2010-02-11,2010-02-28,17,Standard Class,Fashion,Shirts
AU-1993-42960,2016-10-26,2016-11-21,26,Standard Class,Auto & Accessories,Bike Tyres
FA-1944-99447,2022-03-30,2022-04-01,2,Standard Class,Fashion,Suits
FA-2008-68829,2018-09-11,2018-10-02,21,First Class,Fashion,T-Shirts
EL-1972-08835,2021-12-01,2021-12-11,10,Standard Class,Electronics,LED
AU-1975-05449,2015-08-27,2015-09-21,25,Standard Class,Auto & Accessories,Car Body Covers
HF-1964-19296,2019-08-02,2019-08-25,23,First Class,Home & Furniture,Curtains
EL-1932-75006,2012-05-12,2012-06-04,23,Standard Class,Electronics,LED
EL-1902-30077,2010-09-12,2010-09-17,5,Standard Class,Electronics,Mixer/Juicer
EL-1954-25083,2020-05-02,2020-05-05,3,Standard Class,Electronics,Iron
AU-1998-79101,2019-09-05,2019-10-01,26,First Class,Auto & Accessories,Car Mat
FA-1931-31107,2015-07-29,2015-08-22,24,Standard Class,Fashion,Sports Wear
AU-1905-90151,2015-10-08,2015-10-13,5,First Class,Auto & Accessories,Car Pillow & Neck Rest
HF-1961-94353,2021-08-04,2021-08-29,25,First Class,Home & Furniture,Curtains
HF-1942-21725,2010-01-19,2010-01-25,6,First Class,Home & Furniture,Sofas
AU-1973-24864,2010-03-16,2010-03-23,7,First Class,Auto & Accessories,Tyre
AU-1941-23752,2013-03-07,2013-04-06,30,First Class,Auto & Accessories,Car & Bike Care
HF-2004-93386,2022-04-17,2022-05-13,26,Standard Class,Home & Furniture,Sofas
EL-1952-75281,2019-01-19,2019-02-16,28,First Class,Electronics,Samsung Mobile
FA-1951-19094,2023-07-14,2023-07-29,15,Standard Class,Fashion,Running Shoes
EL-1930-53402,2012-08-01,2012-08-07,6,First Class,Electronics,Samsung Mobile
HF-1936-75127,2013-01-04,2013-01-19,15,Standard Class,Home & Furniture,Dining Tables
FA-1956-86369,2011-06-21,2011-07-04,13,Standard Class,Fashion,Formal Shoes
AU-2013-97928,2012-08-31,2012-09-16,16,Standard Class,Auto & Accessories,Tyre
FA-1935-24083,2022-10-05,2022-10-12,7,First Class,Fashion,Running Shoes
HF-1981-57731,2013-05-05,2013-05-25,20,Standard Class,Home & Furniture,Umbrella
EL-1919-94269,2022-04-27,2022-05-15,18,Standard Class,Electronics,Mouse
EL-2005-95180,2011-01-04,2011-01-09,5,Standard Class,Electronics,LCD
AU-1906-73015,2018-11-12,2018-11-16,4,Standard Class,Auto & Accessories,Car Body Covers
FA-1991-50707,2011-11-11,2011-11-19,8,Standard Class,Fashion,Sports Wear
FA-1945-49104,2022-04-28,2022-05-25,27,First Class,Fashion,T-Shirts
EL-1938-56180,2022-02-06,2022-02-14,8,Standard Class,Electronics,Keyboard
AU-1947-95660,2012-01-26,2012-02-14,19,Standard Class,Auto & Accessories,Car & Bike Care
FA-1949-20781,2020-04-23,2020-05-06,13,First Class,Fashion,Running Shoes
FA-1929-18936,2019-01-26,2019-02-02,7,First Class,Fashion,Casual Shoes
HF-1982-42002,2020-01-15,2020-01-31,16,First Class,Home & Furniture,Umbrella
EL-1976-38652,2023-08-09,2023-08-20,11,First Class,Electronics,Apple Laptop
EL-1903-98389,2017-05-26,2017-06-04,9,Standard Class,Electronics,Tablet
EL-1985-53212,2012-06-03,2012-06-18,15,First Class,Electronics,Apple Laptop
FA-1997-64075,2019-06-24,2019-07-04,10,Standard Class,Fashion,Shirts
FA-2006-66045,2022-10-27,2022-11-10,14,Standard Class,Fashion,Suits
FA-2010-65177,2017-05-02,2017-05-29,27,First Class,Fashion,Shirts
FA-2002-92364,2010-07-28,2010-08-16,19,First Class,Fashion,T-Shirts
AU-1953-05223,2013-04-10,2013-04-23,13,Standard Class,Auto & Accessories,Car Media Players
FA-1957-78333,2014-05-08,2014-05-21,13,Standard Class,Fashion,Formal Shoes
HF-1994-20686,2019-07-05,2019-07-28,23,Standard Class,Home & Furniture,Beds
FA-2012-09236,2015-11-03,2015-11-19,16,First Class,Fashion,Running Shoes
HF-2001-47174,2013-11-11,2013-12-11,30,Standard Class,Home & Furniture,Towels
FA-1908-85928,2014-04-19,2014-05-11,22,First Class,Fashion,Running Shoes
HF-1904-09862,2019-12-09,2020-01-04,26,Standard Class,Home & Furniture,Sofas
AU-2020-02900,2010-02-27,2010-03-09,10,Standard Class,Auto & Accessories,Car Speakers
AU-1923-90791,2016-04-08,2016-04-26,18,Standard Class,Auto & Accessories,Bike Tyres
HF-1916-31742,2017-11-30,2017-12-01,1,First Class,Home & Furniture,Towels
HF-1983-06572,2019-02-19,2019-03-21,30,Standard Class,Home & Furniture,Curtains
FA-1998-66513,2019-07-13,2019-08-02,20,Standard Class,Fashion,Sneakers
AU-1905-76291,2016-01-11,2016-02-03,23,First Class,Auto & Accessories,Car Media Players
EL-2012-28496,2021-09-18,2021-10-05,17,First Class,Electronics,Mixer/Juicer
AU-1936-58062,2020-06-16,2020-06-19,3,First Class,Auto & Accessories,Car Speakers
AU-1924-08617,2010-03-10,2010-03-28,18,First Class,Auto & Accessories,Car & Bike Care
HF-1994-94720,2010-03-01,2010-03-26,25,First Class,Home & Furniture,Towels
EL-1910-41503,2021-12-14,2021-12-23,9,First Class,Electronics,Keyboard
FA-1926-82155,2015-05-08,2015-05-11,3,First Class,Fashion,Casual Shoes
HF-1990-16853,2010-12-14,2011-01-03,20,First Class,Home & Furniture,Towels
FA-2016-73723,2010-03-27,2010-04-23,27,Standard Class,Fashion,Shirts
EL-1991-31299,2015-04-26,2015-05-25,29,Standard Class,Electronics,Fans
HF-1922-76530,2016-09-07,2016-10-03,26,Standard Class,Home & Furniture,Curtains
FA-1902-18927,2013-04-01,2013-04-07,6,Standard Class,Fashion,Running Shoes
FA-1987-24934,2010-06-15,2010-06-18,3,First Class,Fashion,T-Shirts
FA-1980-93686,2023-05-27,2023-06-17,21,Standard Class,Fashion,Running Shoes
HF-1959-93404,2018-06-06,2018-06-19,13,First Class,Home & Furniture,Sofas
HF-1952-72589,2013-06-11,2013-07-03,22,First Class,Home & Furniture,Dinner Crockery
FA-1981-54290,2010-06-22,2010-07-21,29,First Class,Fashion,Sports Wear
AU-1929-40447,2020-07-04,2020-07-19,15,First Class,Auto & Accessories,Tyre
HF-1928-21438,2023-06-26,2023-07-25,29,Standard Class,Home & Furniture,Dining Tables
AU-2018-09472,2020-08-14,2020-09-01,18,Standard Class,Auto & Accessories,Bike Tyres
AU-1997-83149,2020-01-29,2020-02-23,25,Standard Class,Auto & Accessories,Car Speakers
EL-1961-49854,2017-05-29,2017-06-16,18,First Class,Electronics,LCD
HF-1923-74383,2023-09-06,2023-09-13,7,Standard Class,Home & Furniture,Umbrella
HF-1905-83246,2013-06-15,2013-07-14,29,Standard Class,Home & Furniture,Bed Sheets
FA-1961-60423,2013-01-27,2013-02-08,12,First Class,Fashion,Running Shoes
HF-1951-56926,2010-02-11,2010-03-11,28,Standard Class,Home & Furniture,Sofas
AU-1977-91798,2013-01-28,2013-01-29,1,Standard Class,Auto & Accessories,Bike Tyres
HF-2023-36348,2021-06-16,2021-07-05,19,First Class,Home & Furniture,Curtains
EL-1925-89417,2017-08-03,2017-08-10,7,Standard Class,Electronics,Mouse
FA-1905-45800,2023-01-07,2023-01-11,4,Standard Class,Fashion,Sports Wear
HF-1918-22788,2014-12-02,2014-12-23,21,Standard Class,Home & Furniture,Towels
FA-1909-41022,2020-11-09,2020-12-07,28,First Class,Fashion,Sports Wear
EL-1988-54201,2016-11-05,2016-11-19,14,Standard Class,Electronics,LED
EL-2001-98005,2010-09-27,2010-10-20,23,First Class,Electronics,LED
AU-1978-99267,2021-09-10,2021-09-23,13,Standard Class,Auto & Accessories,Car Body Covers
EL-2017-49631,2019-12-22,2020-01-07,16,Standard Class,Electronics,Tablet
HF-2021-39952,2016-07-05,2016-07-18,13,Standard Class,Home & Furniture,Shoe Rack
EL-1922-24633,2018-12-19,2018-12-27,8,Standard Class,Electronics,LED
AU-1929-73517,2011-02-24,2011-02-26,2,Standard Class,Auto & Accessories,Car Speakers
FA-1961-52605,2015-05-06,2015-06-01,26,First Class,Fashion,Sports Wear
EL-2019-00456,2023-02-03,2023-02-21,18,Standard Class,Electronics,Samsung Mobile
HF-1950-56745,2012-02-16,2012-03-06,19,First Class,Home & Furniture,Curtains
EL-1992-18326,2010-07-25,2010-07-28,3,First Class,Electronics,Tablet
